suite,query_name,disable_zonemap,disable_sketch,mode,run,total_time_s,row_groups_pruned_by_zonemap,segments_pruned_by_zonemap,segments_pruned_by_sketch,vectors_processed
layout_selectivity,random_10_pct,false,true,zonemap_only,7,0.0344,0,0,0,4883
layout_selectivity,random_20_pct,false,true,zonemap_only,7,0.0315,0,0,0,4883
layout_selectivity,random_50_pct,false,true,zonemap_only,7,0.0291,0,0,0,4883
layout_selectivity,random_90_pct,false,true,zonemap_only,7,0.0321,0,0,0,4883
layout_selectivity,sorted_0_1_pct,false,true,zonemap_only,7,0.0170,81,0,0,60
layout_selectivity,sorted_1_pct,false,true,zonemap_only,7,0.0174,81,0,0,60
layout_selectivity,sorted_5_pct,false,true,zonemap_only,7,0.0172,77,0,0,300
layout_selectivity,sorted_10_pct,false,true,zonemap_only,7,0.0166,73,0,0,540
layout_selectivity,sorted_20_pct,false,true,zonemap_only,7,0.0175,65,0,0,1020
layout_selectivity,sorted_50_pct,false,true,zonemap_only,7,0.0229,41,0,0,2460
layout_selectivity,sorted_90_pct,false,true,zonemap_only,7,0.0257,8,0,0,4440
layout_selectivity,block_0_1_pct,false,true,zonemap_only,7,0.0130,81,0,0,60
layout_selectivity,block_1_pct,false,true,zonemap_only,7,0.0147,81,0,0,60
layout_selectivity,block_5_pct,false,true,zonemap_only,7,0.0151,77,0,0,300
layout_selectivity,block_10_pct,false,true,zonemap_only,7,0.0149,73,0,0,540
layout_selectivity,block_20_pct,false,true,zonemap_only,7,0.0187,65,0,0,1020
layout_selectivity,block_50_pct,false,true,zonemap_only,7,0.0252,41,0,0,2460
layout_selectivity,block_90_pct,false,true,zonemap_only,7,0.0232,8,0,0,4440
layout_selectivity,random_0_1_pct,false,true,zonemap_only,8,0.0300,0,0,0,4883
layout_selectivity,random_1_pct,false,true,zonemap_only,8,0.0308,0,0,0,4883
layout_selectivity,random_5_pct,false,true,zonemap_only,8,0.0331,0,0,0,4883
layout_selectivity,random_10_pct,false,true,zonemap_only,8,0.0327,0,0,0,4883
layout_selectivity,random_20_pct,false,true,zonemap_only,8,0.0327,0,0,0,4883
layout_selectivity,random_50_pct,false,true,zonemap_only,8,0.0363,0,0,0,4883
layout_selectivity,random_90_pct,false,true,zonemap_only,8,0.0293,0,0,0,4883
layout_selectivity,sorted_0_1_pct,false,true,zonemap_only,8,0.0148,81,0,0,60
layout_selectivity,sorted_1_pct,false,true,zonemap_only,8,0.0144,81,0,0,60
layout_selectivity,sorted_5_pct,false,true,zonemap_only,8,0.0147,77,0,0,300
layout_selectivity,sorted_10_pct,false,true,zonemap_only,8,0.0138,73,0,0,540
layout_selectivity,sorted_20_pct,false,true,zonemap_only,8,0.0217,65,0,0,1020
layout_selectivity,sorted_50_pct,false,true,zonemap_only,8,0.0255,41,0,0,2460
layout_selectivity,sorted_90_pct,false,true,zonemap_only,8,0.0266,8,0,0,4440
layout_selectivity,block_0_1_pct,false,true,zonemap_only,8,0.0158,81,0,0,60
layout_selectivity,block_1_pct,false,true,zonemap_only,8,0.0177,81,0,0,60
layout_selectivity,block_5_pct,false,true,zonemap_only,8,0.0172,77,0,0,300
layout_selectivity,block_10_pct,false,true,zonemap_only,8,0.0152,73,0,0,540
layout_selectivity,block_20_pct,false,true,zonemap_only,8,0.0167,65,0,0,1020
layout_selectivity,block_50_pct,false,true,zonemap_only,8,0.0219,41,0,0,2460
layout_selectivity,block_90_pct,false,true,zonemap_only,8,0.0288,8,0,0,4440
layout_selectivity,random_0_1_pct,false,true,zonemap_only,9,0.0320,0,0,0,4883
layout_selectivity,random_1_pct,false,true,zonemap_only,9,0.0280,0,0,0,4883
layout_selectivity,random_5_pct,false,true,zonemap_only,9,0.0337,0,0,0,4883
layout_selectivity,random_10_pct,false,true,zonemap_only,9,0.0323,0,0,0,4883
layout_selectivity,random_20_pct,false,true,zonemap_only,9,0.0282,0,0,0,4883
layout_selectivity,random_50_pct,false,true,zonemap_only,9,0.0341,0,0,0,4883
layout_selectivity,random_90_pct,false,true,zonemap_only,9,0.0356,0,0,0,4883
layout_selectivity,sorted_0_1_pct,false,true,zonemap_only,9,0.0153,81,0,0,60
layout_selectivity,sorted_1_pct,false,true,zonemap_only,9,0.0154,81,0,0,60
layout_selectivity,sorted_5_pct,false,true,zonemap_only,9,0.0170,77,0,0,300
layout_selectivity,sorted_10_pct,false,true,zonemap_only,9,0.0125,73,0,0,540
layout_selectivity,sorted_20_pct,false,true,zonemap_only,9,0.0196,65,0,0,1020
layout_selectivity,sorted_50_pct,false,true,zonemap_only,9,0.0214,41,0,0,2460
layout_selectivity,sorted_90_pct,false,true,zonemap_only,9,0.0289,8,0,0,4440
layout_selectivity,block_0_1_pct,false,true,zonemap_only,9,0.0147,81,0,0,60
layout_selectivity,block_1_pct,false,true,zonemap_only,9,0.0164,81,0,0,60
layout_selectivity,block_5_pct,false,true,zonemap_only,9,0.0163,77,0,0,300
layout_selectivity,block_10_pct,false,true,zonemap_only,9,0.0128,73,0,0,540
layout_selectivity,block_20_pct,false,true,zonemap_only,9,0.0182,65,0,0,1020
layout_selectivity,block_50_pct,false,true,zonemap_only,9,0.0195,41,0,0,2460
layout_selectivity,block_90_pct,false,true,zonemap_only,9,0.0214,8,0,0,4440
layout_selectivity,random_0_1_pct,false,true,zonemap_only,10,0.0265,0,0,0,4883
layout_selectivity,random_1_pct,false,true,zonemap_only,10,0.0283,0,0,0,4883
layout_selectivity,random_5_pct,false,true,zonemap_only,10,0.0298,0,0,0,4883
layout_selectivity,random_10_pct,false,true,zonemap_only,10,0.0405,0,0,0,4883
layout_selectivity,random_20_pct,false,true,zonemap_only,10,0.0321,0,0,0,4883
layout_selectivity,random_50_pct,false,true,zonemap_only,10,0.0358,0,0,0,4883
layout_selectivity,random_90_pct,false,true,zonemap_only,10,0.0301,0,0,0,4883
layout_selectivity,sorted_0_1_pct,false,true,zonemap_only,10,0.0150,81,0,0,60
layout_selectivity,sorted_1_pct,false,true,zonemap_only,10,0.0162,81,0,0,60
layout_selectivity,sorted_5_pct,false,true,zonemap_only,10,0.0131,77,0,0,300
layout_selectivity,sorted_10_pct,false,true,zonemap_only,10,0.0180,73,0,0,540
layout_selectivity,sorted_20_pct,false,true,zonemap_only,10,0.0234,65,0,0,1020
layout_selectivity,sorted_50_pct,false,true,zonemap_only,10,0.0178,41,0,0,2460
layout_selectivity,sorted_90_pct,false,true,zonemap_only,10,0.0304,8,0,0,4440
layout_selectivity,block_0_1_pct,false,true,zonemap_only,10,0.0150,81,0,0,60
layout_selectivity,block_1_pct,false,true,zonemap_only,10,0.0156,81,0,0,60
layout_selectivity,block_5_pct,false,true,zonemap_only,10,0.0147,77,0,0,300
layout_selectivity,block_10_pct,false,true,zonemap_only,10,0.0170,73,0,0,540
layout_selectivity,block_20_pct,false,true,zonemap_only,10,0.0155,65,0,0,1020
layout_selectivity,block_50_pct,false,true,zonemap_only,10,0.0208,41,0,0,2460
layout_selectivity,block_90_pct,false,true,zonemap_only,10,0.0256,8,0,0,4440
layout_selectivity,random_0_1_pct,true,false,sketch_only,1,0.0293,0,0,0,4883
layout_selectivity,random_1_pct,true,false,sketch_only,1,0.0301,0,0,0,4883
layout_selectivity,random_5_pct,true,false,sketch_only,1,0.0267,0,0,0,4883
layout_selectivity,random_10_pct,true,false,sketch_only,1,0.0300,0,0,0,4883
layout_selectivity,random_20_pct,true,false,sketch_only,1,0.0333,0,0,0,4883
layout_selectivity,random_50_pct,true,false,sketch_only,1,0.0305,0,0,0,4883
layout_selectivity,random_90_pct,true,false,sketch_only,1,0.0297,0,0,0,4883
layout_selectivity,sorted_0_1_pct,true,false,sketch_only,1,0.0136,81,0,0,60
layout_selectivity,sorted_1_pct,true,false,sketch_only,1,0.0142,81,0,0,60
layout_selectivity,sorted_5_pct,true,false,sketch_only,1,0.0147,77,0,0,300
layout_selectivity,sorted_10_pct,true,false,sketch_only,1,0.0170,73,0,0,540
layout_selectivity,sorted_20_pct,true,false,sketch_only,1,0.0164,65,0,0,1020
layout_selectivity,sorted_50_pct,true,false,sketch_only,1,0.0309,8,0,0,4403
layout_selectivity,sorted_90_pct,true,false,sketch_only,1,0.0321,0,0,0,4883
layout_selectivity,block_0_1_pct,true,false,sketch_only,1,0.0175,81,0,0,60
layout_selectivity,block_1_pct,true,false,sketch_only,1,0.0162,81,0,0,60
layout_selectivity,block_5_pct,true,false,sketch_only,1,0.0151,77,0,0,300
layout_selectivity,block_10_pct,true,false,sketch_only,1,0.0161,73,0,0,540
layout_selectivity,block_20_pct,true,false,sketch_only,1,0.0150,65,0,0,1020
layout_selectivity,block_50_pct,true,false,sketch_only,1,0.0293,8,0,0,4403
layout_selectivity,block_90_pct,true,false,sketch_only,1,0.0280,0,0,0,4883
layout_selectivity,random_0_1_pct,true,false,sketch_only,2,0.0316,0,0,0,4883
layout_selectivity,random_1_pct,true,false,sketch_only,2,0.0499,0,0,0,4883
layout_selectivity,random_5_pct,true,false,sketch_only,2,0.0270,0,0,0,4883
layout_selectivity,random_10_pct,true,false,sketch_only,2,0.0325,0,0,0,4883
layout_selectivity,random_20_pct,true,false,sketch_only,2,0.0320,0,0,0,4883
layout_selectivity,random_50_pct,true,false,sketch_only,2,0.0360,0,0,0,4883
layout_selectivity,random_90_pct,true,false,sketch_only,2,0.0322,0,0,0,4883
layout_selectivity,sorted_0_1_pct,true,false,sketch_only,2,0.0151,81,0,0,60
layout_selectivity,sorted_1_pct,true,false,sketch_only,2,0.0135,81,0,0,60
layout_selectivity,sorted_5_pct,true,false,sketch_only,2,0.0141,77,0,0,300
layout_selectivity,sorted_10_pct,true,false,sketch_only,2,0.0174,73,0,0,540
layout_selectivity,sorted_20_pct,true,false,sketch_only,2,0.0216,65,0,0,1020
layout_selectivity,sorted_50_pct,true,false,sketch_only,2,0.0267,8,0,0,4403
layout_selectivity,sorted_90_pct,true,false,sketch_only,2,0.0321,0,0,0,4883
layout_selectivity,block_0_1_pct,true,false,sketch_only,2,0.0129,81,0,0,60
layout_selectivity,block_1_pct,true,false,sketch_only,2,0.0146,81,0,0,60
layout_selectivity,block_5_pct,true,false,sketch_only,2,0.0136,77,0,0,300
layout_selectivity,block_10_pct,true,false,sketch_only,2,0.0173,72,0,0,600
layout_selectivity,block_20_pct,true,false,sketch_only,2,0.0184,65,0,0,1020
layout_selectivity,block_50_pct,true,false,sketch_only,2,0.0251,8,0,0,4403
layout_selectivity,block_90_pct,true,false,sketch_only,2,0.0289,0,0,0,4883
layout_selectivity,random_0_1_pct,true,false,sketch_only,3,0.0297,0,0,0,4883
layout_selectivity,random_1_pct,true,false,sketch_only,3,0.0325,0,0,0,4883
layout_selectivity,random_5_pct,true,false,sketch_only,3,0.0285,0,0,0,4883
layout_selectivity,random_10_pct,true,false,sketch_only,3,0.0278,0,0,0,4883
layout_selectivity,random_20_pct,true,false,sketch_only,3,0.0367,0,0,0,4883
layout_selectivity,random_50_pct,true,false,sketch_only,3,0.0363,0,0,0,4883
layout_selectivity,random_90_pct,true,false,sketch_only,3,0.0287,0,0,0,4883
layout_selectivity,sorted_0_1_pct,true,false,sketch_only,3,0.0139,81,0,0,60
layout_selectivity,sorted_1_pct,true,false,sketch_only,3,0.0128,81,0,0,60
layout_selectivity,sorted_5_pct,true,false,sketch_only,3,0.0139,77,0,0,300
layout_selectivity,sorted_10_pct,true,false,sketch_only,3,0.0142,73,0,0,540
layout_selectivity,sorted_20_pct,true,false,sketch_only,3,0.0205,65,0,0,1020
layout_selectivity,sorted_50_pct,true,false,sketch_only,3,0.0265,8,0,0,4403
layout_selectivity,sorted_90_pct,true,false,sketch_only,3,0.0297,0,0,0,4883
layout_selectivity,block_0_1_pct,true,false,sketch_only,3,0.0118,81,0,0,60
layout_selectivity,block_1_pct,true,false,sketch_only,3,0.0135,81,0,0,60
layout_selectivity,block_5_pct,true,false,sketch_only,3,0.0151,77,0,0,300
layout_selectivity,block_10_pct,true,false,sketch_only,3,0.0167,73,0,0,540
layout_selectivity,block_20_pct,true,false,sketch_only,3,0.0187,65,0,0,1020
layout_selectivity,block_50_pct,true,false,sketch_only,3,0.0262,8,0,0,4403
layout_selectivity,block_90_pct,true,false,sketch_only,3,0.0268,0,0,0,4883
layout_selectivity,random_0_1_pct,true,false,sketch_only,4,0.0379,0,0,0,4883
layout_selectivity,random_1_pct,true,false,sketch_only,4,0.0331,0,0,0,4883
layout_selectivity,random_5_pct,true,false,sketch_only,4,0.0281,0,0,0,4883
layout_selectivity,random_10_pct,true,false,sketch_only,4,0.0375,0,0,0,4883
layout_selectivity,random_20_pct,true,false,sketch_only,4,0.0317,0,0,0,4883
layout_selectivity,random_50_pct,true,false,sketch_only,4,0.0314,0,0,0,4883
layout_selectivity,random_90_pct,true,false,sketch_only,4,0.0296,0,0,0,4883
layout_selectivity,sorted_0_1_pct,true,false,sketch_only,4,0.0129,81,0,0,60
layout_selectivity,sorted_1_pct,true,false,sketch_only,4,0.0133,81,0,0,60
layout_selectivity,sorted_5_pct,true,false,sketch_only,4,0.0178,76,0,0,360
layout_selectivity,sorted_10_pct,true,false,sketch_only,4,0.0166,73,0,0,540
layout_selectivity,sorted_20_pct,true,false,sketch_only,4,0.0168,65,0,0,1020
layout_selectivity,sorted_50_pct,true,false,sketch_only,4,0.0271,8,0,0,4403
layout_selectivity,sorted_90_pct,true,false,sketch_only,4,0.0261,0,0,0,4883
layout_selectivity,block_0_1_pct,true,false,sketch_only,4,0.0143,81,0,0,60
layout_selectivity,block_1_pct,true,false,sketch_only,4,0.0158,81,0,0,60
layout_selectivity,block_5_pct,true,false,sketch_only,4,0.0144,77,0,0,300
layout_selectivity,block_10_pct,true,false,sketch_only,4,0.0173,73,0,0,540
layout_selectivity,block_20_pct,true,false,sketch_only,4,0.0155,65,0,0,1020
layout_selectivity,block_50_pct,true,false,sketch_only,4,0.0267,8,0,0,4403
layout_selectivity,block_90_pct,true,false,sketch_only,4,0.0302,0,0,0,4883
layout_selectivity,random_0_1_pct,true,false,sketch_only,5,0.0308,0,0,0,4883
layout_selectivity,random_1_pct,true,false,sketch_only,5,0.0303,0,0,0,4883
layout_selectivity,random_5_pct,true,false,sketch_only,5,0.0291,0,0,0,4883
layout_selectivity,random_10_pct,true,false,sketch_only,5,0.0394,0,0,0,4883
layout_selectivity,random_20_pct,true,false,sketch_only,5,0.0314,0,0,0,4883
layout_selectivity,random_50_pct,true,false,sketch_only,5,0.0352,0,0,0,4883
layout_selectivity,random_90_pct,true,false,sketch_only,5,0.0276,0,0,0,4883
layout_selectivity,sorted_0_1_pct,true,false,sketch_only,5,0.0165,81,0,0,60
layout_selectivity,sorted_1_pct,true,false,sketch_only,5,0.0179,81,0,0,60
layout_selectivity,sorted_5_pct,true,false,sketch_only,5,0.0139,77,0,0,300
layout_selectivity,sorted_10_pct,true,false,sketch_only,5,0.0130,73,0,0,540
layout_selectivity,sorted_20_pct,true,false,sketch_only,5,0.0209,65,0,0,1020
layout_selectivity,sorted_50_pct,true,false,sketch_only,5,0.0210,8,0,0,4403
layout_selectivity,sorted_90_pct,true,false,sketch_only,5,0.0257,0,0,0,4883
layout_selectivity,block_0_1_pct,true,false,sketch_only,5,0.0127,81,0,0,60
layout_selectivity,block_1_pct,true,false,sketch_only,5,0.0172,81,0,0,60
layout_selectivity,block_5_pct,true,false,sketch_only,5,0.0171,76,0,0,360
layout_selectivity,block_10_pct,true,false,sketch_only,5,0.0144,73,0,0,540
layout_selectivity,block_20_pct,true,false,sketch_only,5,0.0178,65,0,0,1020
layout_selectivity,block_50_pct,true,false,sketch_only,5,0.0290,8,0,0,4403
layout_selectivity,block_90_pct,true,false,sketch_only,5,0.0288,0,0,0,4883
layout_selectivity,random_0_1_pct,true,false,sketch_only,6,0.0290,0,0,0,4883
layout_selectivity,random_1_pct,true,false,sketch_only,6,0.0266,0,0,0,4883
layout_selectivity,random_5_pct,true,false,sketch_only,6,0.0278,0,0,0,4883
layout_selectivity,random_10_pct,true,false,sketch_only,6,0.0316,0,0,0,4883
layout_selectivity,random_20_pct,true,false,sketch_only,6,0.0349,0,0,0,4883
layout_selectivity,random_50_pct,true,false,sketch_only,6,0.0357,0,0,0,4883
layout_selectivity,random_90_pct,true,false,sketch_only,6,0.0339,0,0,0,4883
layout_selectivity,sorted_0_1_pct,true,false,sketch_only,6,0.0145,81,0,0,60
layout_selectivity,sorted_1_pct,true,false,sketch_only,6,0.0174,81,0,0,60
layout_selectivity,sorted_5_pct,true,false,sketch_only,6,0.0139,77,0,0,300
layout_selectivity,sorted_10_pct,true,false,sketch_only,6,0.0159,73,0,0,540
layout_selectivity,sorted_20_pct,true,false,sketch_only,6,0.0232,65,0,0,1020
layout_selectivity,sorted_50_pct,true,false,sketch_only,6,0.0322,8,0,0,4403
layout_selectivity,sorted_90_pct,true,false,sketch_only,6,0.0266,0,0,0,4883
layout_selectivity,block_0_1_pct,true,false,sketch_only,6,0.0157,81,0,0,60
layout_selectivity,block_1_pct,true,false,sketch_only,6,0.0172,81,0,0,60
layout_selectivity,block_5_pct,true,false,sketch_only,6,0.0161,77,0,0,300
layout_selectivity,block_10_pct,true,false,sketch_only,6,0.0151,73,0,0,540
layout_selectivity,block_20_pct,true,false,sketch_only,6,0.0206,64,0,0,1080
layout_selectivity,block_50_pct,true,false,sketch_only,6,0.0269,8,0,0,4403
layout_selectivity,block_90_pct,true,false,sketch_only,6,0.0280,0,0,0,4883
layout_selectivity,random_0_1_pct,true,false,sketch_only,7,0.0291,0,0,0,4883
layout_selectivity,random_1_pct,true,false,sketch_only,7,0.0370,0,0,0,4883
layout_selectivity,random_5_pct,true,false,sketch_only,7,0.0342,0,0,0,4883
layout_selectivity,random_10_pct,true,false,sketch_only,7,0.0262,0,0,0,4883
layout_selectivity,random_20_pct,true,false,sketch_only,7,0.0320,0,0,0,4883
layout_selectivity,random_50_pct,true,false,sketch_only,7,0.0396,0,0,0,4883
layout_selectivity,random_90_pct,true,false,sketch_only,7,0.0363,0,0,0,4883
layout_selectivity,sorted_0_1_pct,true,false,sketch_only,7,0.0165,81,0,0,60
layout_selectivity,sorted_1_pct,true,false,sketch_only,7,0.0154,81,0,0,60
layout_selectivity,sorted_5_pct,true,false,sketch_only,7,0.0161,77,0,0,300
layout_selectivity,sorted_10_pct,true,false,sketch_only,7,0.0176,73,0,0,540
layout_selectivity,sorted_20_pct,true,false,sketch_only,7,0.0193,65,0,0,1020
layout_selectivity,sorted_50_pct,true,false,sketch_only,7,0.0260,8,0,0,4403
layout_selectivity,sorted_90_pct,true,false,sketch_only,7,0.0294,0,0,0,4883
layout_selectivity,block_0_1_pct,true,false,sketch_only,7,0.0147,81,0,0,60
layout_selectivity,block_1_pct,true,false,sketch_only,7,0.0146,81,0,0,60
layout_selectivity,block_5_pct,true,false,sketch_only,7,0.0166,77,0,0,300
layout_selectivity,block_10_pct,true,false,sketch_only,7,0.0173,73,0,0,540
layout_selectivity,block_20_pct,true,false,sketch_only,7,0.0184,65,0,0,1020
layout_selectivity,block_50_pct,true,false,sketch_only,7,0.0256,8,0,0,4403
layout_selectivity,block_90_pct,true,false,sketch_only,7,0.0253,0,0,0,4883
layout_selectivity,random_0_1_pct,true,false,sketch_only,8,0.0290,0,0,0,4883
layout_selectivity,random_1_pct,true,false,sketch_only,8,0.0328,0,0,0,4883
layout_selectivity,random_5_pct,true,false,sketch_only,8,0.0350,0,0,0,4883
layout_selectivity,random_10_pct,true,false,sketch_only,8,0.0337,0,0,0,4883
layout_selectivity,random_20_pct,true,false,sketch_only,8,0.0354,0,0,0,4883
layout_selectivity,random_50_pct,true,false,sketch_only,8,0.0306,0,0,0,4883
layout_selectivity,random_90_pct,true,false,sketch_only,8,0.0337,0,0,0,4883
layout_selectivity,sorted_0_1_pct,true,false,sketch_only,8,0.0142,81,0,0,60
layout_selectivity,sorted_1_pct,true,false,sketch_only,8,0.0139,80,0,0,120
layout_selectivity,sorted_5_pct,true,false,sketch_only,8,0.0144,76,0,0,360
layout_selectivity,sorted_10_pct,true,false,sketch_only,8,0.0138,72,0,0,600
layout_selectivity,sorted_20_pct,true,false,sketch_only,8,0.0153,65,0,0,1020
layout_selectivity,sorted_50_pct,true,false,sketch_only,8,0.0251,8,0,0,4403
layout_selectivity,sorted_90_pct,true,false,sketch_only,8,0.0274,0,0,0,4883
layout_selectivity,block_0_1_pct,true,false,sketch_only,8,0.0144,81,0,0,60
layout_selectivity,block_1_pct,true,false,sketch_only,8,0.0170,81,0,0,60
layout_selectivity,block_5_pct,true,false,sketch_only,8,0.0157,77,0,0,300
layout_selectivity,block_10_pct,true,false,sketch_only,8,0.0138,73,0,0,540
layout_selectivity,block_20_pct,true,false,sketch_only,8,0.0166,65,0,0,1020
layout_selectivity,block_50_pct,true,false,sketch_only,8,0.0264,8,0,0,4403
layout_selectivity,block_90_pct,true,false,sketch_only,8,0.0267,0,0,0,4883
layout_selectivity,random_0_1_pct,true,false,sketch_only,9,0.0265,0,0,0,4883
layout_selectivity,random_1_pct,true,false,sketch_only,9,0.0268,0,0,0,4883
layout_selectivity,random_5_pct,true,false,sketch_only,9,0.0315,0,0,0,4883
layout_selectivity,random_10_pct,true,false,sketch_only,9,0.0290,0,0,0,4883
layout_selectivity,random_20_pct,true,false,sketch_only,9,0.0356,0,0,0,4883
layout_selectivity,random_50_pct,true,false,sketch_only,9,0.0365,0,0,0,4883
layout_selectivity,random_90_pct,true,false,sketch_only,9,0.0298,0,0,0,4883
layout_selectivity,sorted_0_1_pct,true,false,sketch_only,9,0.0149,81,0,0,60
layout_selectivity,sorted_1_pct,true,false,sketch_only,9,0.0165,81,0,0,60
layout_selectivity,sorted_5_pct,true,false,sketch_only,9,0.0183,77,0,0,300
layout_selectivity,sorted_10_pct,true,false,sketch_only,9,0.0165,73,0,0,540
layout_selectivity,sorted_20_pct,true,false,sketch_only,9,0.0166,65,0,0,1020
layout_selectivity,sorted_50_pct,true,false,sketch_only,9,0.0261,8,0,0,4403
layout_selectivity,sorted_90_pct,true,false,sketch_only,9,0.0259,0,0,0,4883
layout_selectivity,block_0_1_pct,true,false,sketch_only,9,0.0142,81,0,0,60
layout_selectivity,block_1_pct,true,false,sketch_only,9,0.0134,81,0,0,60
layout_selectivity,block_5_pct,true,false,sketch_only,9,0.0117,77,0,0,300
layout_selectivity,block_10_pct,true,false,sketch_only,9,0.0107,73,0,0,540
layout_selectivity,block_20_pct,true,false,sketch_only,9,0.0151,64,0,0,1080
layout_selectivity,block_50_pct,true,false,sketch_only,9,0.0321,8,0,0,4403
layout_selectivity,block_90_pct,true,false,sketch_only,9,0.0265,0,0,0,4883
layout_selectivity,random_0_1_pct,true,false,sketch_only,10,0.0287,0,0,0,4883
layout_selectivity,random_1_pct,true,false,sketch_only,10,0.0271,0,0,0,4883
layout_selectivity,random_5_pct,true,false,sketch_only,10,0.0290,0,0,0,4883
layout_selectivity,random_10_pct,true,false,sketch_only,10,0.0304,0,0,0,4883
layout_selectivity,random_20_pct,true,false,sketch_only,10,0.0352,0,0,0,4883
layout_selectivity,random_50_pct,true,false,sketch_only,10,0.0333,0,0,0,4883
layout_selectivity,random_90_pct,true,false,sketch_only,10,0.0312,0,0,0,4883
layout_selectivity,sorted_0_1_pct,true,false,sketch_only,10,0.0164,81,0,0,60
layout_selectivity,sorted_1_pct,true,false,sketch_only,10,0.0162,81,0,0,60
layout_selectivity,sorted_5_pct,true,false,sketch_only,10,0.0148,76,0,0,360
layout_selectivity,sorted_10_pct,true,false,sketch_only,10,0.0138,73,0,0,540
layout_selectivity,sorted_20_pct,true,false,sketch_only,10,0.0154,65,0,0,1020
layout_selectivity,sorted_50_pct,true,false,sketch_only,10,0.0252,8,0,0,4403
layout_selectivity,sorted_90_pct,true,false,sketch_only,10,0.0275,0,0,0,4883
layout_selectivity,block_0_1_pct,true,false,sketch_only,10,0.0121,81,0,0,60
layout_selectivity,block_1_pct,true,false,sketch_only,10,0.0165,81,0,0,60
layout_selectivity,block_5_pct,true,false,sketch_only,10,0.0148,77,0,0,300
layout_selectivity,block_10_pct,true,false,sketch_only,10,0.0169,73,0,0,540
layout_selectivity,block_20_pct,true,false,sketch_only,10,0.0178,65,0,0,1020
layout_selectivity,block_50_pct,true,false,sketch_only,10,0.0341,8,0,0,4403
layout_selectivity,block_90_pct,true,false,sketch_only,10,0.0282,0,0,0,4883
layout_selectivity,random_0_1_pct,true,true,none,1,0.0285,0,0,0,4883
layout_selectivity,random_1_pct,true,true,none,1,0.0272,0,0,0,4883
layout_selectivity,random_5_pct,true,true,none,1,0.0329,0,0,0,4883
layout_selectivity,random_10_pct,true,true,none,1,0.0303,0,0,0,4883
layout_selectivity,random_20_pct,true,true,none,1,0.0311,0,0,0,4883
layout_selectivity,random_50_pct,true,true,none,1,0.0367,0,0,0,4883
layout_selectivity,random_90_pct,true,true,none,1,0.0322,0,0,0,4883
layout_selectivity,sorted_0_1_pct,true,true,none,1,0.0138,81,0,0,60
layout_selectivity,sorted_1_pct,true,true,none,1,0.0137,81,0,0,60
layout_selectivity,sorted_5_pct,true,true,none,1,0.0162,77,0,0,300
layout_selectivity,sorted_10_pct,true,true,none,1,0.0165,72,0,0,600
layout_selectivity,sorted_20_pct,true,true,none,1,0.0195,65,0,0,1020
layout_selectivity,sorted_50_pct,true,true,none,1,0.0289,8,0,0,4403
layout_selectivity,sorted_90_pct,true,true,none,1,0.0260,0,0,0,4883
layout_selectivity,block_0_1_pct,true,true,none,1,0.0174,81,0,0,60
layout_selectivity,block_1_pct,true,true,none,1,0.0163,80,0,0,120
layout_selectivity,block_5_pct,true,true,none,1,0.0149,77,0,0,300
layout_selectivity,block_10_pct,true,true,none,1,0.0155,73,0,0,540
layout_selectivity,block_20_pct,true,true,none,1,0.0142,65,0,0,1020
layout_selectivity,block_50_pct,true,true,none,1,0.0261,8,0,0,4403
layout_selectivity,block_90_pct,true,true,none,1,0.0241,0,0,0,4883
layout_selectivity,random_0_1_pct,true,true,none,2,0.0320,0,0,0,4883
layout_selectivity,random_1_pct,true,true,none,2,0.0337,0,0,0,4883
layout_selectivity,random_5_pct,true,true,none,2,0.0320,0,0,0,4883
layout_selectivity,random_10_pct,true,true,none,2,0.0322,0,0,0,4883
layout_selectivity,random_20_pct,true,true,none,2,0.0349,0,0,0,4883
layout_selectivity,random_50_pct,true,true,none,2,0.0355,0,0,0,4883
layout_selectivity,random_90_pct,true,true,none,2,0.0272,0,0,0,4883
layout_selectivity,sorted_0_1_pct,true,true,none,2,0.0160,81,0,0,60
layout_selectivity,sorted_1_pct,true,true,none,2,0.0165,81,0,0,60
layout_selectivity,sorted_5_pct,true,true,none,2,0.0169,77,0,0,300
layout_selectivity,sorted_10_pct,true,true,none,2,0.0138,73,0,0,540
layout_selectivity,sorted_20_pct,true,true,none,2,0.0157,65,0,0,1020
layout_selectivity,sorted_50_pct,true,true,none,2,0.0268,8,0,0,4403
layout_selectivity,sorted_90_pct,true,true,none,2,0.0233,0,0,0,4883
layout_selectivity,block_0_1_pct,true,true,none,2,0.0144,81,0,0,60
layout_selectivity,block_1_pct,true,true,none,2,0.0117,81,0,0,60
layout_selectivity,block_5_pct,true,true,none,2,0.0174,77,0,0,300
layout_selectivity,block_10_pct,true,true,none,2,0.0170,73,0,0,540
layout_selectivity,block_20_pct,true,true,none,2,0.0145,65,0,0,1020
layout_selectivity,block_50_pct,true,true,none,2,0.0282,8,0,0,4403
layout_selectivity,block_90_pct,true,true,none,2,0.0296,0,0,0,4883
layout_selectivity,random_0_1_pct,true,true,none,3,0.0337,0,0,0,4883
layout_selectivity,random_1_pct,true,true,none,3,0.0297,0,0,0,4883
layout_selectivity,random_5_pct,true,true,none,3,0.0326,0,0,0,4883
layout_selectivity,random_10_pct,true,true,none,3,0.0325,0,0,0,4883
